path,label
Garbage classification resized/plastic/plastic281.jpg,plastic
Garbage classification resized/cardboard/cardboard92.jpg,cardboard
Garbage classification resized/trash/trash_499.jpg,trash
Garbage classification resized/paper/paper161.jpg,paper
Garbage classification resized/metal/metal_463.jpg,metal
Garbage classification resized/paper/paper148.jpg,paper
Garbage classification resized/cardboard/cardboard220.jpg,cardboard
Garbage classification resized/metal/metal229.jpg,metal
Garbage classification resized/plastic/plastic_553.jpg,plastic
Garbage classification resized/plastic/plastic323.jpg,plastic
Garbage classification resized/metal/metal_462.jpg,metal
Garbage classification resized/plastic/plastic431.jpg,plastic
Garbage classification resized/cardboard/cardboard_433.jpg,cardboard
Garbage classification resized/glass/glass118.jpg,glass
Garbage classification resized/metal/metal_534.jpg,metal
Garbage classification resized/metal/metal276.jpg,metal
Garbage classification resized/plastic/plastic_531.jpg,plastic
Garbage classification resized/cardboard/cardboard68.jpg,cardboard
Garbage classification resized/glass/glass145.jpg,glass
Garbage classification resized/glass/glass450.jpg,glass
Garbage classification resized/trash/trash_321.jpg,trash
Garbage classification resized/plastic/plastic406.jpg,plastic
Garbage classification resized/glass/glass123.jpg,glass
Garbage classification resized/cardboard/cardboard263.jpg,cardboard
Garbage classification resized/cardboard/cardboard399.jpg,cardboard
Garbage classification resized/plastic/plastic215.jpg,plastic
Garbage classification resized/glass/glass152.jpg,glass
Garbage classification resized/paper/paper67.jpg,paper
Garbage classification resized/cardboard/cardboard383.jpg,cardboard
Garbage classification resized/paper/paper160.jpg,paper
Garbage classification resized/plastic/plastic26.jpg,plastic
